"Movie_Title","Usernames","Reviewer_Date","Reviewer_Content","Rating"
"Incredibles 2","andy_stone-18588","19 July 2018","Not sure what they were thinking when they wrote this, but it wasn't about the incredibles.Not sure where to start with this, there's not one original thought in this whole movie, it's almost as though someone's re-hashed the most mediocre bits of the first incredibles film and spliced it with one of the twilight trilogy films.I got the distinct impression this was an existing script that was adapted to fit the incredibles dynamic ~ and unfortunately it didn't quite fit.This is a huge wasted opportunity with a franchise that could have been a huge success (I avoided saying 'incredible').Both my kids (8 and 9) kind of liked it, but that's not enough to warrant the £30 it cost me in cinema tickets if you ask me.My advice, don't waste your money.","
            9/10
            "
"Incredibles 2","educallejero","16 July 2019","(the better people) Smart presentation of the theme. With text and subtext. Almost everytime the movie talks about how special the superheroes are, we can replace that with the 1%.The villain of the movie shows how fake is the reasoning that the superheroes help the rest with their existence (superheroes are the 1%) and they need rules for themselves. The villain says that we (normal people) don't experience life and give up our liberties, freedom and consume the real thing from the safety of our homes, watching the screens (All true in real life, and I'm as guilty as anybody), while the 1% makes the decisions, have power and do and experience for real whatever they want. . The villain is the one that doesn't like the 1% (superheroes).While by text, the movie shows that all the superheroes (1%) want, is ""being treated fairly"". They want the rest to adapt to their exceptionalism ""for the betterment of the world"" (if nobody sees the ""don't put taxes on us and we would create jobs"", then what can I do? Because it is obvious to me).Besides that, the problem with this movie is that is boring. The lead character was Elastigirl this time. But they didn't go all the way. In the first one, we saw mr Incredible sad and depressed. So the scenes that weren't funny, had a lot of weight, which translated to the story rather well once it picked up the pace.
Here, Elastigirl doesn't have much of an arc. She was a bit indecisive at times, but, just in a few scenes, and it didn't impact the movie. The story was cliché as eff (the dad doesn't know how to do the mommy duties, while the mom was being held back by the antiquated stereotypes of having to stay home, but she's as good or better than the dad at everything).It's so.... boring. Violet's arc was so teen angs lame. Dash didn't have an arc (not even a short one) in this one. Tooooooo much focus on the baby with a gazillion of pathetic jokes (I don't think I laugh/chuckle once in the entire movie).So yeah, the animation improved and it was great, and the action was super fun. But what made the Incredibles better than the rest just wasn't there in this one.","
            8/10
            "
"Incredibles 2","bsilbor","4 July 2018","I remember watching The Incredibles back in '04 and was blown away by it. My 40-year-old father was even more excited than I was at the time. I won't fanboy over this sequel, but seeing these characters return as if there wasn't actually a fourteen year gap was a ton of fun and hilarious. I couldn't help but smile. The action scenes and the powers/technologies used in the scenes were so clever and fun and could really only be perfected in animation. Speaking of which, the animation (and this goes without saying, again given the fourteen year gap) was ten steps up from what it was in the original. Frozone's ice powers, Violet's shields, even the hair was incredibly realistic (pun 100% intended).There were a few slight things I felt could have been improved, though didn't hinder my enjoyment in any way. One is, as stated by many others, the villain. Syndrome was a personal villain going up against Mr. Incredible. A fan-turned-enemy. The Screenslaver was not personal, and their plan seemed a little convoluted and, because we only got a couple minutes of backstory, the motives felt lackluster. Their identity is also a bit predictable, as there are really only two suspects. But one other thing that was lacking, but not absent, was the depth of the characters. Bob Parr was so desparate to get back to heroics, that he totally dismissed his family. When he thought they had died, he realized what he was missing. A character arc like this was not present in this one. I will say, however, that the message the villain plays up is very topical. Waiting for superheroes to save the day is impractical and dangerous. It's up to normal, everyday people, the ""Joe Shmoes"", to fix the world if it's broken. Because in reality, there won't be a Mr. Incredible, or a Superman, or a Captain America to save the day. We are our own superheroes. We can't wait for a superhero to fix our lives...WE need to fix it ourselves.I've also noticed quite a few people claiming that the message of the film is that women are superior to men because Elastigirl got the superhero gig and Mr. Incredible was ""stripped of his masculinity"" by becoming a stay-at-home dad. No...it's just that Mr. Incredible had his time to shine in the first one, and now it's Elastigirl's turn. Disney didn't bring gender politics into the movie...you did.This was a great, but not perfect movie that I thoroughly enjoyed. Hopefully it won't take another fourteen years for a third one.","
            3/10
            "
"Incredibles 2","Hellmant","15 June 2018","'INCREDIBLES 2': Four Stars (Out of Five)Pixar and Disney's long anticipated sequel to their 2004 animated superhero blockbuster 'THE INCREDIBLES'. The plot follows the Parr family once again, as they battle a new enemy, who wants to turn the public against all 'supers', while they also try to deal with normal family life as well. The film was once again written and directed by Brad Bird, and it features returning voice cast members including Craig T. Nelson, Holly Hunter, Sarah Vowell and Samuel L. Jackson. Huck Milner, Catherine Keener, Bob Odenkirk, Sophia Bush and Bill Wise also join the cast this time. The movie has received nearly unanimous positive reviews from critics (like it's predecessor), and it's also expected to be a huge hit at the Box Office once again as well. I enjoyed it, but definitely not as much as the original. The Parr family is still acting as the superhero team known as 'The Incredibles' when the authorities become too concerned about the damage being done during their battles with supervillains, and the team is ordered to halt their actions. Then they're contacted by a superhero fan named Winston Deavor (Odenkirk), and invited to his house for a proposition, along with their friend Frozone (Jackson). There Winston and his sister Evelyn (Keener) offer Helen Parr (Hunter) a superhero job fighting crime, in order to win back the support of the public. Helen accepts the job offer, and Bob Parr stays home to watch the kids while she works. Helen has to battle a new supervillain in the process, and Hank finds parenting even harder than crime fighting, especially when he learns their baby Jack-Jack has even greater superhero powers than they all do. The movie is really well made once again, and always beautiful to watch. The action scenes are mostly exciting too, and the humor is clever and witty (all once again). It's also great how progressive these films are, especially this time having the wife superhero be the one fighting crime, while the husband stays home to watch the kids. Of course he also finds parenting to be even harder than crime fighting too. That's all great about this movie, but it still didn't live up to my very high expectations of matching the original (or even coming close to it). It doesn't capture the same magic, and after the original film was so refreshing and somewhat groundbreaking at the time of it's release, there wasn't much this sequel could do to live up to it of course. It's still really well made though, and entertaining enough.","
            8/10
            "
"Incredibles 2","pirlo2004","12 January 2020","Beats you to death with its political agenda, you know the script - Men bad, women good blah blah - which I've come to expect from Disney these days.
Gets a few stars as the animation is great, which I've also come to expect from Disney!
Zero re-watchability. Easily forgettable. Shame!","
            1/10
            "
"Incredibles 2","jhenriod-73197","24 October 2018","Would not recommend this for children under 6, a few scary scenes, the story is predictable and slow at times but the humor is spot on which is why im giving it an 8, i hope in the next one they find a way to make a deep storyline like the first one, that said this is worth a watch especially if you were like me and were around 13 when the first one came out","
            5/10
            "
"Incredibles 2","jessekimes-19131","1 July 2018","I loved the first movie. We were robbed on this sequel.","
            6/10
            "
"Incredibles 2","sktraut","23 October 2023","Alright, who thought this would be a good idea? Obviously, they did this for money because they're telling essentially the same story again. I love these characters and Brad Bird has a gift for writing and directing. These two things are the only saving graces for the movie. Besides that, I like to pretend like this doesn't exist. It's so, so silly compared to the first one. Incredibles 1 had some moments of levity, but it took itself pretty seriously and had something to say about people becoming stagnated upon settling down, not letting their gifts and passions see the light of day. This one isn't really saying much. It's trying to hard to be funny and wastes its time on Jack Jack, math homework, and pointless side characters. Honestly, they should have set this one at least a decade in the future and focused on the kids now become adults, telling a different story with different lessons. The fact that this takes place seconds after Incredibles 1 ends deflates that perfect ending. They really didn't need a sequel, honestly. It'd be like (God forbid) making a sequel to the Iron Giant or Ratatouille, two other Brad Bird movies. These movies are self-contained and pretty flawless: they don't need sequels to say anything more. ""What happened to the giant?"" and ""what happened to Remy?"" are as pointless as asking what happened to the Parr family. Use your imagination -- the story has been told.","
            10/10
            "
"Incredibles 2","aheaven2005","10 April 2022","Other than the funny moments with Jack Jack, there's not much that impressed me in this one. Of course I'm not thw target viewer, but I have a real feeling that the Pixar movies are not improving sequel over sequel, quite the opposite...","
            8/10
            "
"Incredibles 2","mysammoore","1 July 2018","I just came out of the theatre and while watching I generally enjoyed all of the visuals. Now, like I said the plot line is predictable, but, Disney did stay away from some clichés (such as making the seen villain not the main attraction, which meant they focused more on who was behind it all rather than just scratching the surface). But, anyway...I was blown away and will definitely be seeing it again. Visually stunning, great characters, and a plot that's fairly original. 10/10 in my books.","
            1/10
            "
"Incredibles 2","robotikarm","30 December 2018","Loved the movie. Usage of ""damn"" and ""hell"" in a Pixar movie was unnecessary. The ""burglary"" scene where the homeowner was shot and killed was also out of character for a family movie.","
            4/10
            "
"Incredibles 2","scottdwyer","16 June 2018","Might have been better if I had brought my grandkids with me. This was yet another boring superhero movie. I fell asleep... repeatedly!","
            3/10
            "
"Incredibles 2","pdantro","30 October 2018","They took the women are Superior than everyone else approach and ruined the movie. All the other supers are idiots, Mr incredible can't take care of the kids. He's now dumb lazy and helpless without his wife. It's a real disappoinment, they didn't incorporate depth into the movie. My kids wanted to see the bad supers use their powers more, but that was detailed with supers that are men and portrayed as lazy, uneducated morons. The lead bad person is a women with no super powers of course.","
            10/10
            "
"Incredibles 2","NerdofSteel82","18 June 2018","Stop being lazy and injecting politics into movies Disney! I waited 14 years for a sequel. What I got was a 2 hour propaganda add for feminism with characters I love. The story was so predictable it's as if a 10 year old wrote it. The movie constantly force feeds how all of the sudden men are incompetent instead of simply equalizing the playing field (which is what most feminist preach, but rarely ever practice). They had at least 4 background characters in the likeness of Barack Obama while there was no likeness of any character at all to our sitting president of almost 2 years. And to top it all off, they hit the liberal quota by putting Baby Jack Jack in a dress at the end of the movie.","
            6/10
            "
"Incredibles 2","nogodnomasters","7 July 2018","This follows the current Hollywood script of outlawing super heroes due to their collateral damage. Multi-billionaire Winston Deavor wants to bring back super heroes, but slowly by highlighting just Elastigirl, leaving Bob to play Mr. Mom in a cute subplot as baby develops multiple superpowers with little control. Cute family entertainment. Fun enough for adults. I liked the bad person who at one time sounded like the opening for ""Outer Limits."" ""You are no longer in control."" I think this would make for a great feature film without the animation.Disclaimer: I have a crush on Sarah Vowell.","
            8/10
            "
"Incredibles 2","The_Crow18","28 August 2021","This could have been an amazing sequel, if the motive of the studio was to tell a genuine good story, as the first film did.Sadly, they focused on cheap rehash of the first film, and reversed the roles, while lowering the role of Mr. Incredible, and pushing a political woke messages.Which hurt the flow, sense and story of the film, which was one of the longest awaited sequels.The outcome is extremely underwhelming film, forgettable, boring at times, and lacks to repeatable viewing experience the first one had.","
            1/10
            "
"Incredibles 2","MrDHWong","14 June 2018","Incredibles 2 is the long-awaited sequel to the Disney Pixar classic The Incredibles. Written and directed by Brad Bird (The Iron Giant, Ratatouille), it is a well-made follow-up to one of Pixar's best movies and a solid superhero film in its own right.A short time after the events of the first film, the Parr family, Bob/Mr. Incredible (Craig T. Nelson), Helen/Elastigirl (Holly Hunter), Violet (Sarah Vowell), Dash (Huck Milner), and Jack-Jack, continue to protect their city from danger while also trying to live out their lives as normal citizens. One day, Helen is recruited by an organisation called DEVTECH, who are devoted to restoring the reputation of superheroes and regaining their popularity with the public. With his wife now away working for DEVTECH, Bob is tasked with looking after the kids and tending to their needs, which proves to be much easier said than done.The film is more action-packed than its predecessor and thanks to improved animation techniques, is far more exciting at times. All of the charm and familial love of the original film still remains in this sequel and once again there was a good balance of comedy and drama. Most of the original voice cast returns, including Craig T. Nelson as Mr. Incredible, Holly Hunter as Elastigirl, and of course Samuel L. Jackson as Frozone. In the previous film, it was the character of Edna who stole show in every scene, this time, it is the adorable baby Jack-Jack who gets the most laughs every time he is on screen. The only major issue is that the villain was highly predictable with generic motives and as a result was much less clever than Syndrome was in the original. Overall, this sequel was worth the 14 year wait and hopefully there will be a third installment in the not-too-distant future.I rate it 8/10","
            1/10
            "
"Incredibles 2","domdom-63818","28 October 2018","It's just full of propaganda, I enjoyed it overall but almost every 10 minutes there was something new trying to brainwash me which I appreciated very little.The ambassador or whatever it was is a woman, that's fine. They added what seems to be some sexually ambiguous folk in there as well, which is also fine. They said Elastigirl is a better superhero than Mr. Incredible, they showed how great of a mother and super hero she is. Then they showed how crap Mr. Incredible is at looking after the house and everything in life to be honest, a complete disaster in fact.At the start they had to make sure Violets boyfriend tells us how he likes powerful women 'cause he's so secure in his masculinity or whatever. Two siblings run a major company, the brains behind the operation of couse, a woman. The parents of the two siblings died, yes, you've got the hang of it now, because the father was an idiot and didn't listen to his wife. The super intelligent villain, is that same woman. These are just some of the things I remember, but one of the scenes that really bothered me was a really short clip of a TV ad where a guy was baking a cake or something and the narrator said ""so simple even HE can do it"", imagine this scene but with a woman trying to fix a computer and the narrator saying it's so simple even SHE can do it, many people would be very upset.I thought the first movie was pretty equal, each member of the family was equally valuable, they all realised they needed each other. While the super intelligent superhero might have been a guy, the super intelligent superhero suit designer Edna is a woman. It all seemed pretty well balanced. I'm just shocked the judge at the end wasn't a black woman as well to be honest.I'm all up for having women with the more significant roles in a movie but this is just an overload to the point where it's blatantly obvious they're trying to brainwash us through a screen, which reminds me a lot of the villain of the movie, peculiar... The message I took away from this is that we're best off just getting rid of men because women are perfect. I guess that's what equality means now a days.","
            2/10
            "
"Incredibles 2","alinsplice","24 September 2018","It's not the first movie that got pu....fied and got broke, it's the only way they will learn.","
            9/10
            "
"Incredibles 2","polarbear1924","28 October 2018","Dont watch it if u loved incredibles 1. it is a shame that to focus the feminism they destroyed what we loved about the incredibles..the movie name is incredibles not elasta girl...so if you want to focus the feminine power make a movie name elastagirl..all will be happy","
            9/10
            "
"Incredibles 2","jameskidac","26 June 2018","Kudos to Brad for making the movie tight like a mission impossible adventure. There is a sense of danger, anticipation and then delivery of that promise, against a very believable villain, and with none of the weird generic formula that plagues recent films like ""A Force Awakens"" and ""Star Trek Discovery"" which really gets in the way of telling a good story. I don't know what it is, but those aforementioned films feel the same and I can't tell them apart and always feel like I watched an alternate universe rerun of the same thing. I truly believe that Pixar is on a good path with exception to Cars 3, and that is a small price to pay to keep the lights on!","
            2/10
            "
"Incredibles 2","spicy_bee","9 July 2018","Incredible in every meaning of the word. When it comes to super family, they've thought everything through. Touching on issues with insecurity of ordinary people with reference to supers and also the difficulty in raising kids no matter the age with or without abilities. A true beacon of hope for other supers, the incredibles (Pixar studios) have yet again shown us that there are very few things they could mess up","
            8/10
            "
"Incredibles 2","pangaea6","21 June 2018","Pretty good plot, not as good as the first. First off this Disney cartoon has 2 uses of profanity that didn't need to be there, Damn & Hell. Since when did Disney cartoon characters curse? And at least 2 uses of God's name in vain. SO after that our family was kinda lackluster on the rest of what happened. Of course women have to take center stage. Which is ok but when its obviously a trend in society, it seems manufactured. The extra super heroes seemed kind of generic and one dimensional, they threw too many in there and their animation seemed sub par. Violet did some cool stuff with her force fields, but Dash seemed slower, Mr Incredible not as strong but Frozone seemed to have a little stronger ice. And the plot didn't really make sense. Seems like after 14 years it could have been better, like the Finding Nemo sequel. But don't be surprised in the next Nemo movie if Marlin curses out another fish for picking on Nemo, its coming apparently with Disney.","
            6/10
            "
"Incredibles 2","mdsadikulislmshovon","26 October 2018","Nice storyline....but i think Mr. incredible is in little bit lower side! frozen is most effective superhero. but they showed over feminism. but i enjoyed the funny scenes specially Jack Jack's part & the suspension.","
            6/10
            "
"Incredibles 2","mckaymalcolm","23 June 2019","Thankfully I waited until I could stream in the house, if I'd actually taken the family to the cinema I'd have been quite miffed.
Pretty poor storyline tbh, and one or two laughs - but overlong, at nearly two hours. That's fine if it's fast, funny and engaging - but it definitely missed the mark on the last two points.
My daughter had never seen the original - wish I'd sat and watched that instead, as we all know how good that is, and Incredibles2 doesn't come close.
All in all the kids will enjoy - but the adults will zone out. Hope they don't make a 3rd.","
            9/10
            "
"Incredibles 2","jetskiboybze","19 May 2019","Because we knew the characters the storyline was not good enough to hold my interest as the first did. Sadly failed to meet my expectations.","
            8/10
            "
"Incredibles 2","maurodc","16 July 2018","I was around 4 years old when 'The Incredibles' came out at the theaters, and during those times I didn't get tired of watching it over and over again. A few years later, I knew that there was going to be a sequel, but not the day or the year it was going to come out. And finally, after 14 long years, we have 'Incredibles 2'. And here's what I think.Obviously I liked the first one much more, but still, this is a really good sequel. It has moments that are exciting and completely hilarious. It's very joyful to see this characters again on the big screen, including Jack-Jack (I know you will love him). It has interesting confflicts and, I won't spoil you anything, but it's very funny to see Bob Parr's parental side.So, It may not be as epic as you'd expect it to be, but however, the excitement of the action sequences and the charm of all the characters keeps intact. Perfectly enjoyable and funny for the whole family.Thanks for reading!","
            1/10
            "
"Incredibles 2","Oneofmykindct","17 November 2018","This is not NEW with drinking and profanity, I am sure most kids weather you know or dont want to know parents!! are up watching adult swim and family guy!! So just to have a realistic movie with the today's times I am sure your kids related to the movie !!😘","
            9/10
            "
"Incredibles 2","Fieryvee","26 June 2018","Great animation and Jack Jack is too cute! Jack Jack's powers are the best! The baby stole the show.","
            5/10
            "
"Incredibles 2","knightmartha","13 July 2018","****** Parents beware ***** This movie blew my mind. I'm a fan of Pixar and loved ""The Incredibles"". However, this movie is not a regular Pixar movie. The things that stand out most are 2 CURSE WORDS! One character says ""hell"" (as in how in the hell will they pull that off?). She also says DAMN!!!!!! An animated Disney/Pixar character. As well, this same character later carries 2 brown liquids in a glass to Mrs. Parr/Elastigirl and says ""is it too early to drink?"" Seriously Disney!?!?! My kiddos and I walked out. Also, this Incredbidles is extremely dark compared to the first and seems like an animated Marvel or D.C. Comics Pixar movie. Not impressed. Not a fan. This was a let down.","
            3/10
            "
"Incredibles 2","emmanuttall25","29 July 2018","I did like the first one but it wasn't something I could watch over and over again with the kids. But this second film was brilliant I laughed so much there is something for everyone in this film. The storyline was brilliant my 8 yr old loved it. I loved hearing him laugh to it. Definitely worth a visit to the cinema brilliant film so funny especially the baby.....","
            3/10
            "
"Incredibles 2","ACollegeStudent","12 June 2021","Rating: 5.0Elastigirl was already strong enough to where you didn't need to force this type of agenda to make her shine. Disappointed in this poor sequel, if they focused more on making a good story than force feeding a girl power agenda this could've been great.","
            5/10
            "
"Incredibles 2","bellasings-47917","12 May 2020","I tried to go into this movie with an open mind, but it was so bad that it left me confused. In my opinion, the makers of the sequel forgot what made the first movie so good. There was a balance of humor & seriousness in the first Incredibles which was finely crafted. The Incredibles 2 felt like a bunch of random ideas strewn together. I laughed a few times, but it was predictable & forgettable. I definitely wouldn't watch it again nor would I recommend it to anyone.","
            8/10
            "
"Incredibles 2","email-29327","24 July 2018","Original film was funny, inventive, great plot and good characterizations. This lacks all that was great about the original, leaving a mediocre film about people shouting at each other. 14 years to create something worse !","
            10/10
            "
"Incredibles 2","Dilanoliver","5 July 2019","Synopsis: Everyone's favorite family of superheroes is back in ""Incredibles 2"" - but this time Helen (voice of Holly Hunter) is in the spotlight, leaving Bob (voice of Craig T. Nelson) at home with Violet (voice of Sarah Vowell) and Dash (voice of Huck Milner) to navigate the day-to-day heroics of ""normal"" life. It's a tough transistion for everyone, made tougher by the fact that the family is still unaware of baby Jack-Jack's emerging superpowers. When a new villain hatches a brilliant and dangerous plot, the family and Frozone (voice of Samuel L. Jackson) must find a way to work together again-which is easier said than done, even when they're all Incredible.","
            6/10
            "
"Incredibles 2","JohnDeSando","12 June 2018","In Incredibles 2, how does writer/director Brad Bird make a family film that is adventure, thriller, and comedy? Well, he's had practice beginning with Iron Giant and Ratatouille and The Incredibles in between. With three distinct approaches to entertainment he has made a reputation of smart and fun and plain genius all over.Incredibles 2 is super family fun as the family picks up where they left off, specifically leaving a track meet and pursuing The Underminer (John Ratzenberger), who is digging under the city with a giant corkscrew. The importance of this successful sequence is that it's the first time for the family to work as a team in public.It's a regular family going through growing pains and a superhero family trying to reconcile its gifts with a society that the rules against them. That's right, super heroes have been outlawed because they're perceived as adding to the troubles. The answer lies in pursuing the law and changing it more than fighting a strange villain called The Screenslaver, who hypnotizes while you watch. Obviously, a subtheme of this multilayered allegory is the enslavement of the populace to it screens. Yet, Bird does not enslave the audience to theme, e.g., a race sequence in which Elastigirl, Helen Parr (voice of Holly Hunter), chases a hover train taken over to head to destruction is as furious a ride on a motorcycle as you have ever seen.Not all is heavy-duty: Baby Jack-Jack fights a raccoon, funny in himself, with baby showing hitherto unknown powers. The sequence is high humor using a baby as a rib-tickling comedian-hero. Add to this slapstick the light orchestration of composer Michael Giacchino and you have a sci-fi animation with soul.That's the irony of this inspired animation and real life--sometimes even the good has to fight to be recognized, or to be legitimized: ""You know it's crazy, right? To help my family, I gotta leave it. To fix the law, I gotta break it."" (Helen Parr) Incredibles 2 is primarily about bringing back heroes to the public fold and figuring out how to break the law in order to fix it.Furthermore, what's a super mom to do when duty calls and she must leave the family under the untrained care of dad, Bob Parr/Mr. Incredible (Craig T. Nelson). Bird doesn't make Bob a boob (although there are laughs at his expense), but rather has the rest of the family pitch in to help with major challenge, baby Jack-Jack with hitherto unknown super powers.Bird recognizes the need for dads to fit in the management of the house, for instance, as he tries to untangle a mess with daughter Violet's (Sarah Vowell) date, who discovers she's a superhero. He misses their date, and dad must do some intricate counseling of his head-strong daughter. Even for a superhero, that's a tough challenge.But the super heroism most prominent is that of Mom, as good an example of the best of #MeToo that allows a woman to be empowered publicly and fulfilled privately, with a little help from her family. One of the best films of the year and in the animation canon for all time.","
            10/10
            "
"Incredibles 2","damion-891-180122","26 October 2018","It was a cool movie. Little bit of a twist about who's the bad guy and basically nice Friday night after work movie to watch with the kids. Maybe a little bit tough since they had to save the world and it wasn't an adventure movie but you won't regret it. Enjoy.","
            1/10
            "
"Incredibles 2","XueHuaBingYu","22 June 2018","I really loved previous animation when I wached it. And still, I love it. This one? I've waited a long time to watch it. When I finally watched it, I feel like wow! The story, animation, everything's great. It's so perfect! I totally love it.Although I love it, the only thing I don't like is the underminer thing. The Incredibles are dealing with that underminer guy, but they are just cut off. No more arresting that guy scene, no more. I want to see that guy has been arrested at the end of whenever in the middle of animation.Except that little fact that makes me unsatisfied a little bit, everything looks great and the animation is perfect. I totally love it.","
            5/10
            "
"Incredibles 2","srdoriocourt","9 February 2020","I am one of the few people that hasn't seen the first Incredibles, but this movie is pretty enjoyable. The problem is that it is only enjoyable. It doesn't try anything more than the bare minimum of a time waster for a few hours. It's overall just a generic movie that if it didn't have the Disney name, would be in the bargain bin. Films (especially pixar and other big companies) should strive to put more effort in rather than this bag of ok. Movies like this don't inspire or challenge anything. It's not really a turn off your brain movie either, it's just fluff.","
            7/10
            "
"Incredibles 2","x-07534","1 January 2021","I went all the way to the movies to see this one, and I'm sorry to say that I felt like I wanted every penny back that I spent for the tickets.
I had much higher expectations by watching the first one, but this one is just not that great.","
            2/10
            "
"Incredibles 2","lukkeniris","24 June 2018","I haven't got much to say about this movie, it is just a fun movie to watch with your whole family!","
            1/10
            "
"Incredibles 2","unblindprod","8 July 2018","The mild language ruined the movie. I don't want my 7 year to be repeating the language used in this film. Brad Bird failed big time in this one. Too bad.","
            1/10
            "
"Incredibles 2","ThunderKing6","11 January 2019","The only great thing about this movie is the final fight. Seeing other heroes was cool too.Now.The rest of the movie was blah. It didn't have the same excitement that the first one had.You already knew who the villain was. And when its revealed you can easily say ""i knew it"".The animation and voice acting is great but that doesn't help make up for a bland action sequence and story execution.Incredible 2 is not worth watching despite a 14 year wait. We could have waited another 24 and being happy with the first because adding this movie really does nothing to further these characters in any way or sort.The development is basically none.Incredible 2 is not a must see movie.","
            3/10
            "
"Incredibles 2","cricketbat","28 December 2018","Incredibles 2 is good. It's not great, like the original, but it's still good. If I had to pinpoint the missing ingredient, I'd say that while this movie has plenty of action and humor, it's missing the heart. It just doesn't have the emotional depth that the first film did. That being said, it's still a worthy sequel to my favorite Pixar film. I guess I just expected more.","
            8/10
            "
"Incredibles 2","dezriknightangel","22 June 2018","At first viewing the Incredibles 2 was on par (no pun intended) with most Marvel sequels: Not deep, but visually stunning and entertaining throughout most of the film.That said...First of all, the story is weak and forgettable. The family for which the movie gets its name is hardly relevant, with Dash and Violet having no impact on the plot (and Dash failing to receive even an attempt at a subplot). Mr. Incredible fails in everything he attempts in both heroic and domestic pursuits, and Elastigirl saves a few lives before falling for an obvious trap and being controlled by the villain.As the story comes to its climax, all of the heroes (including Frozone and both parents) have been enslaved by the villain and its up to Violet, Dash, and Jack-Jack to save the day. Rather than showing how young people can be just as heroic as adults, a car gets to be the hero, with their sole contribution being accidental. The film then concludes with complete victory for the heroes and an utter lack of character development. Such plots as the Underminer, the technology to erase memories, the damage lawsuits, and the villains unused ability to enslave the entire human race were ignored and forgotten.This movie was little more than an excuse for Disney to push its increasingly heavy-handed political agenda into the minds of young people. Every scene is filled with cowardly men, evil entrepreneurs, and flat jokes. The movie explicitly states that it is villainous to unplug from technology and live your life and that vicarious living through screens is ideal and that protests and law breaking is the only way to change public policy.This is not intended or writtwn ironically. This is the film's actual moral message.I'll end with this: If you enjoy the most recent Star Wars movies where beloved characters are rendered irrelevant and progressive politics are the driving force of the story you might not mind this movie. Yet in the theater with me were a lot of children who weren't laughing and a lot of parents slowly realizing that Disney is no longer family entertainment.Disney is a propaganda mill ranting against the capitalist middle-class society that supports it, and I urge you to stop supporting the films they release until their focus returns to quality filmmaking.","
            5/10
            "
"Incredibles 2","rhythmisadancer-69792","9 September 2019","There was no need for this movie so long after the first one (which I loved). I know it's easier the just push out a sequel and I'm sure the box office will no doubt make the powers that be want to keep on doing this. We will forever be getting another Toy Story and Cars movies. I recommend putting on the first Incredibles again and think of better times when Pixar cared.","
            8/10
            "
"Incredibles 2","tigger112172","21 July 2018","This movie was too long and had my 5 year old completely bored.","
            1/10
            "
"Incredibles 2","tk-76190","1 July 2018","Having seen the original ground breaking movie, i looked fwd to this as a lot of you did. It flowed straight off from where part one ended and for those who love the first movie, this was a nice added touch. What made the movie bad was the intense focus on the family life and mr incredible's internal struggles with his wife working while he stayed at home. They really over played that and made mr incredible look incredibly weak.I wont talk about the main theme of good vs evil. It was predictable but this is a children's movie so dont expect anything too deep. However, i've seen better developed plots that kids got in similar movies.","
            6/10
            "
"Incredibles 2","joebomb77","22 June 2018","I took my 5 year old daughter to see this. With all the family friendly YouTube channels covering it and McDonalds toys etc. it is very geared towards small children obviously. We went to a noon showing on a weekday and it was packed with young kids. They all loved it. There was lots of laughter and even kids clapping at the end. As a dad, I call that a win. I enjoyed the story and crazy action scenes. The animation and talent behind it blows me away.The animated short at the beginning is kinda strange and sad, and a little too deep for young kids.","
            6/10
            "
"Incredibles 2","mmlund2","26 December 2020","This movie was great fun, and visually rewarding. Elastigirl's superhero moments were superb, with creative uses of her powers. However, after waiting patiently for so long for a sequel, I was a little disappointed. In the first movie, both Elastigirl and Mr Incredible used their superpowers equally, along with their children, to make up a great super team. Here Elastigirl stole the superhero limelight, with an obvious political message. Mr Incredible was portrayed as petty as he struggled with the fact that Elastigirl was picked to be the superhero while he was a stay at home dad. Regarding his superhero powers, he was utterly useless in the beginning when fighting Mole Man and in the end when fighting Screen Slaver. He couldn't even rip through a few pipes in the ship to get to the boiler room. The family didn't really gel as a superhero team like in the first movie, where the sum was greater than its parts.","
            8/10
            "
"Incredibles 2","pranayjalvi","13 June 2018","Though it would be unrealistic to expect ""Incredibles 2"" to have quite the genre-busting surprise of the original, it is as good as it can be without that shock of the new - delivering comedy, adventure and all too human moments with a generous hand. ""Incredibles 2"" takes advantage of the advances in computer animation since the first film came out, and the family's adventures look snappier and super-exciting, but it is the echoes of the original (including a dynamic new score by the returning Michael Giacchino) that hook us. It surely exceeded the expectations.","
            8/10
            "
"Incredibles 2","vasooli","20 June 2018","The special effects and animation is very slick but it is expected from pixar. Apart from that there is nothing much to enjoy other than a few moments with Jack Jack. Storyline is very weak and everything is a stretch. Why the villian chooses to target superheroes and why only elastigirl is recruited is not established well at all. There are too many characters and scenes are forced. Voice of elastigirl is annoying and same with her husband. They should have used different actors to voice except Samuel Jackson. Skip this in theaters and wait for DVD release.","
            7/10
            "
